"file_path","source_table","script_that_generated_it","question_answered","current_title","axes","units","legend","sample_split","sample_size_shown","whether_values_match_source_table","whether_duplicated","whether_visually_readable","whether_needed_in_report","whether_needed_in_presentation","recommendation"
"archive/diagnostic_figures/ppo_financial_paired_validation/normalized_accounting_profit_by_policy.png","archived source table","archived generation script","Diagnostic or supporting question.","normalized accounting profit by policy","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_financial_paired_validation/observed_vs_recovered_action_distribution.png","archived source table","archived generation script","Diagnostic or supporting question.","observed vs recovered action distribution","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_financial_paired_validation/paired_profit_difference_confidence_intervals.png","archived source table","archived generation script","Diagnostic or supporting question.","paired profit difference confidence intervals","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_financial_paired_validation/policy_win_tie_loss_comparison.png","archived source table","archived generation script","Diagnostic or supporting question.","policy win tie loss comparison","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_financial_paired_validation/profit_versus_waste_scatter.png","archived source table","archived generation script","Diagnostic or supporting question.","profit versus waste scatter","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_financial_paired_validation/sell_through_rate_by_policy.png","archived source table","archived generation script","Diagnostic or supporting question.","sell through rate by policy","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_financial_paired_validation/waste_rate_by_policy.png","archived source table","archived generation script","Diagnostic or supporting question.","waste rate by policy","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/action_entropy_by_timestep.png","archived source table","archived generation script","Diagnostic or supporting question.","action entropy by timestep","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/diagnostic_oracle_value_gap_by_timestep.png","archived source table","archived generation script","Diagnostic or supporting question.","diagnostic oracle value gap by timestep","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/high_risk_state_action_behavior.png","archived source table","archived generation script","Diagnostic or supporting question.","high risk state action behavior","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/multimetric_checkpoint_selection_summary.png","archived source table","archived generation script","Diagnostic or supporting question.","multimetric checkpoint selection summary","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/oracle_regret_by_timestep.png","archived source table","archived generation script","Diagnostic or supporting question.","oracle regret by timestep","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/ppo_vs_always_zero_paired_profit.png","archived source table","archived generation script","Diagnostic or supporting question.","ppo vs always zero paired profit","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/selected_action_distributions.png","archived source table","archived generation script","Diagnostic or supporting question.","selected action distributions","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/selected_model_comparison_after_audit.png","archived source table","archived generation script","Diagnostic or supporting question.","selected model comparison after audit","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/unnecessary_markdown_by_timestep.png","archived source table","archived generation script","Diagnostic or supporting question.","unnecessary markdown by timestep","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/ppo_training_redesign/validation_profit_by_timestep.png","archived source table","archived generation script","Diagnostic or supporting question.","validation profit by timestep","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/action_effect_curves.png","archived source table","archived generation script","Diagnostic or supporting question.","action effect curves","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/conservation_error_summary.png","archived source table","archived generation script","Diagnostic or supporting question.","conservation error summary","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/inventory_sales_waste_trajectory.png","archived source table","archived generation script","Diagnostic or supporting question.","inventory sales waste trajectory","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/observed_vs_recovered_calibration_comparison.png","archived source table","archived generation script","Diagnostic or supporting question.","observed vs recovered calibration comparison","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/preferred_action_by_fraction_expiring_soon.png","archived source table","archived generation script","Diagnostic or supporting question.","preferred action by fraction expiring soon","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/preferred_action_distribution.png","archived source table","archived generation script","Diagnostic or supporting question.","preferred action distribution","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/profit_comparison_by_fixed_policy.png","archived source table","archived generation script","Diagnostic or supporting question.","profit comparison by fixed policy","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/profit_versus_waste_scatter.png","archived source table","archived generation script","Diagnostic or supporting question.","profit versus waste scatter","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/remaining_life_bucket_trajectory.png","archived source table","archived generation script","Diagnostic or supporting question.","remaining life bucket trajectory","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/reward_component_distributions.png","archived source table","archived generation script","Diagnostic or supporting question.","reward component distributions","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/scenario_sensitivity_matrix.png","archived source table","archived generation script","Diagnostic or supporting question.","scenario sensitivity matrix","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/pricing_env_validation/waste_comparison_by_fixed_policy.png","archived source table","archived generation script","Diagnostic or supporting question.","waste comparison by fixed policy","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_opportunity_audit/fixed_policy_ranking_by_lambda.png","archived source table","archived generation script","Diagnostic or supporting question.","fixed policy ranking by lambda","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_opportunity_audit/normalized_profit_by_scenario_and_policy.png","archived source table","archived generation script","Diagnostic or supporting question.","normalized profit by scenario and policy","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_opportunity_audit/profit_versus_waste_scatter_candidate_scenarios.png","archived source table","archived generation script","Diagnostic or supporting question.","profit versus waste scatter candidate scenarios","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_opportunity_audit/reward_component_magnitude_by_lambda.png","archived source table","archived generation script","Diagnostic or supporting question.","reward component magnitude by lambda","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_opportunity_audit/selected_sustainability_scenario_overview.png","archived source table","archived generation script","Diagnostic or supporting question.","selected sustainability scenario overview","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_opportunity_audit/waste_rate_by_scenario_and_policy.png","archived source table","archived generation script","Diagnostic or supporting question.","waste rate by scenario and policy","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_opportunity_audit/waste_reduction_versus_profit_sacrifice.png","archived source table","archived generation script","Diagnostic or supporting question.","waste reduction versus profit sacrifice","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/empirical_nondominated_policy_set.png","archived source table","archived generation script","Diagnostic or supporting question.","empirical nondominated policy set","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/managerial_decision_map.png","archived source table","archived generation script","Diagnostic or supporting question.","managerial decision map","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/observed_vs_recovered_calibration_tradeoff.png","archived source table","archived generation script","Diagnostic or supporting question.","observed vs recovered calibration tradeoff","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/policy_normalized_profit_by_scenario.png","archived source table","archived generation script","Diagnostic or supporting question.","policy normalized profit by scenario","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/policy_waste_rate_by_scenario.png","archived source table","archived generation script","Diagnostic or supporting question.","policy waste rate by scenario","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/profit_vs_waste_scatter_by_scenario.png","archived source table","archived generation script","Diagnostic or supporting question.","profit vs waste scatter by scenario","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/scenario_tradeoff_classification.png","archived source table","archived generation script","Diagnostic or supporting question.","scenario tradeoff classification","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/waste_constrained_policy_recommendations.png","archived source table","archived generation script","Diagnostic or supporting question.","waste constrained policy recommendations","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/waste_reduction_efficiency.png","archived source table","archived generation script","Diagnostic or supporting question.","waste reduction efficiency","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"archive/diagnostic_figures/sustainability_tradeoff_analysis/waste_reduction_vs_profit_sacrifice.png","archived source table","archived generation script","Diagnostic or supporting question.","waste reduction vs profit sacrifice","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","NO","NO","ARCHIVE"
"results/figures/01_observed_vs_recovered_demand.png","archive/intermediate_tables/discount_response_model_metrics.csv","src/discount_response.py","How recovered demand differs from observed demand.","01 observed vs recovered demand","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","YES","YES","KEEP_MAIN"
"results/figures/02_recovered_demand_adjustment_distribution.png","results/tables/demand_recovery_summary.csv","src/latent_demand_recovery.py","How large the recovery adjustments are.","02 recovered demand adjustment distribution","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","YES","NO","KEEP_MAIN"
"results/figures/03_original_vs_balanced_ppo_error_decomposition.png","results/tables/ppo_original_vs_balanced_comparison.csv","src/train_ppo_recovered_redesign.py","How balanced PPO changed decision errors.","03 original vs balanced ppo error decomposition","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","YES","YES","KEEP_MAIN"
"results/figures/04_ppo_action_collapse_diagnostic.png","results/tables/ppo_original_vs_balanced_comparison.csv","src/train_ppo_recovered_redesign.py","Whether PPO collapsed to no-markdown actions.","04 ppo action collapse diagnostic","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","YES","NO","KEEP_MAIN"
"results/figures/heldout_policy_comparison.png","results/tables/final_heldout_baseline_ladder.csv","src/final_test_baseline_ladder.py; figure redrawn from existing locked artifact without rerunning evaluation","Which policy had the highest mean normalized profit on the locked 60-episode HIGH_RISK_B held-out test set?","Held-out policy comparison","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","locked held-out test","60 held-out HIGH_RISK_B episodes","PASS; plotted from final_heldout_baseline_ladder.csv","NO for retained main figures","PASS for retained main figures","YES","YES","KEEP_MAIN"
"results/figures/06_learned_policies_vs_fixed_markdown.png","results/tables/final_heldout_baseline_ladder.csv","src/final_test_baseline_ladder.py","Which weaker baselines learned policies beat.","06 learned policies vs fixed markdown","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","YES","NO","KEEP_MAIN"
"results/figures/07_profit_waste_pareto_frontier.png","results/tables/final_profit_waste_pareto_frontier.csv","src/final_test_baseline_ladder.py","How profit and waste trade off across policies.","07 profit waste pareto frontier","Visible in PNG; not machine-audited","normalized profit, rates, or action shares depending on figure","Visible in PNG where needed","held-out test or validation as indicated by source table","60 for held-out final figures; see source table","PASS for retained main figures; archived diagnostic figures not revalidated","NO for retained main figures","PASS for retained main figures","YES","YES","KEEP_MAIN"

